eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
8740,90144,0.17294203191995622,-2.1922547578811646,106,160,0.9586466165413534,10,1.0,0.15461729791015386,-1.3224397180974483,0.3470884,0.1369595580548048,0.000972343480246991,0.1,48,53.76705274527682,48.63261553566425
8740,90144,0.22782744690775872,-1.759436881542206,91,160,0.9282868525896414,10,1.0,0.09529408752918243,-0.9663096052408219,0.34599406,0.07780214001424611,0.0011850964839635481,0.1,49,107.03941837635949,33.91306494095508
8835,100107,0.6811042860150337,-4.034827780723572,141,200,0.8856304985337243,10,1.0,0.10183224868960679,-2.5497202491760254,0.49338692,0.12605735840275883,0.003583463306589465,0.1,40,180.13239283884062,83.73509734023118
8835,100107,0.6587407439947128,-2.381047636270523,96,160,0.85546875,10,1.0,0.1169437000900507,-1.6013785591721534,0.3168629,0.14983912022784351,0.0012609315780377983,0.1,41,40.56059115398072,37.25588929651316
8835,100107,0.7267600007355213,-2.0711331725120545,74,120,0.9020618556701031,10,1.0,0.21886747270822526,-2.4132326298952105,0.48143035,0.2290397909656167,0.004818874498157584,0.1,42,15.279202436343809,18.588461070789304
8835,100107,0.6425330467522145,-3.587836003303528,110,160,0.9037037037037037,10,1.0,0.116696942076087,-3.054172682762146,0.5199852,0.1409730209223926,0.0013193119161985579,0.1,43,56.42386193039806,52.49292939968337
8835,100107,0.7272293537855148,-3.4767072200775146,108,160,0.8992537313432836,10,1.0,0.22067513804882766,-3.5090435779094697,0.60442257,0.2277145303413272,0.002770079216670638,0.1,44,33.144099312262576,51.01908241794581
8835,100107,0.6397889375686645,-2.7576354861259462,103,160,0.908745247148289,10,1.0,0.19604472203180193,-2.79559739112854,0.49682197,0.23374554302543402,0.004627397213789663,0.1,45,127.43067585128733,45.397032607456474
8835,100107,1.0645371854305268,-12.031872081756593,94,160,0.9133858267716536,10,1.0,0.19442825485020876,-3.7646885776519774,0.41084242,0.23762022383511067,0.0008958669730941437,0.1,46,135.82503460301749,153.24581261538148
8835,100107,0.7213250510394573,-2.5501595735549927,91,160,0.8725099601593626,10,1.0,0.14798429695889354,-2.4590027019381524,0.4639434,0.16793473148718477,0.0024546022440415528,0.1,47,23.888431006457168,35.4551473792152
8835,100107,0.7050462491810322,-2.999093234539032,106,160,0.9135338345864662,10,1.0,0.1244119618088007,-2.519989280104637,0.4991165,0.14598442282527685,0.0028073876775749794,0.1,48,50.77479043253675,48.35362056355288
8835,100107,0.7293971553444862,-2.9386538743972777,102,160,0.9122137404580153,10,1.0,0.1172087251394987,-2.398333656191826,0.4467381,0.14378892425447704,0.0025866283019729507,0.1,49,42.42727487849562,45.715889228096174
8935,110227,11.109207820892333,-22.676018142700194,82,160,0.9710743801652892,10,1.0,1.7261817379295825,-3.62042185485363,0.18591401,1.4027124667167663,0.14877105491235854,0.1,40,67.52354142789358,10.184058909687069
8935,110227,15.351605796813965,-37.28408374786377,76,120,0.9591836734693877,10,1.0,1.3651366406679153,-3.442125547528267,0.15404254,1.2135058023035525,0.1330091546382755,0.1,41,31.5164569443639,124.83942422394811
8935,110227,19.6009512424469,-32.86364192962647,28,80,0.9351851851851852,10,1.0,1.6572239729762077,-3.2553061419725418,0.1957995,1.7697406713664532,0.16782149096019566,0.1,42,13.154146257004589,33.81585532703533
8935,110227,29.160761260986327,-22.752183723449708,57,120,0.9322033898305084,10,1.0,1.9142520539462566,-4.012324794530868,0.25047678,1.6743863642215728,0.2747632570378482,0.1,43,28.858058353586095,12.608670151099355
8935,110227,15.969039344787598,-26.56951904296875,102,160,0.9694656488549618,10,1.0,1.616985814422369,-3.8281827574968337,0.2150075,1.4005481854081154,0.2520497751608491,0.1,44,49.11071206247938,44.199424085602956
8935,110227,24.320678424835204,-25.39789810180664,67,120,0.9786096256684492,10,1.0,1.9068057538568974,-3.886370578408241,0.20850325,1.6757294839620591,0.12651311251334846,0.1,45,24.502411408372883,33.38376272527947
8935,110227,10.859706091880799,-30.039853477478026,118,160,0.960431654676259,10,1.0,1.3046774880588055,-3.6027513098716737,0.1855599,1.227331449687481,0.1696351249795407,0.1,46,42.76607331940434,97.2686537774504
8935,110227,21.060440397262575,-33.343519020080564,62,120,0.9725274725274725,10,1.0,0.948067608103156,-1.7627092525362968,0.088797666,0.9910269756615162,0.06883840188849717,0.1,47,45.9257798676686,46.20695011978379
8935,110227,17.969124412536623,-26.826235198974608,27,80,0.9439252336448598,10,1.0,1.1526977710425854,-2.580413594841957,0.14462672,1.0816465263068675,0.10229360307566822,0.1,48,31.490203242909907,25.774414355063424
8935,110227,20.739432621002198,-22.874000358581544,48,120,0.9404761904761905,10,1.0,1.3060169066488743,-2.4397594088315966,0.12659076,1.3405209305882453,0.15542297174222766,0.1,49,15.90294816147971,1.0111614317242383
9075,120125,17.179973793029784,-42.858923721313474,84,160,0.8975409836065574,10,1.0,2.531079638004303,-11.651860792636871,0.3303383,1.9334348249435425,0.18015068773180246,0.1,40,149.58781828652954,138.4937176650113
9075,120125,10.921947908401489,-44.06507606506348,56,120,0.9090909090909091,10,1.0,3.2517256796360017,-8.638674248456955,0.2528476,1.9142705643177031,0.23834321524947882,0.1,41,102.90013151246826,99.57594580392357
9075,120125,26.83071994781494,-42.905812454223636,63,120,0.9508196721311475,10,1.0,2.7102945005893706,-9.767369527816772,0.27945775,1.8565716302394868,0.2638975079543889,0.1,42,125.39428760162623,116.56126346855106
9075,120125,28.30212297439575,-28.175917053222655,45,120,0.8727272727272727,10,1.0,2.0957306960225104,-6.534822195768356,0.23305592,1.5581725946068763,0.2370966779999435,0.1,43,121.92893976964946,19.57665271524467
9075,120125,20.822885024547578,-47.09324684143066,55,120,0.9371428571428572,10,1.0,3.415178190469742,-8.788388561010361,0.24120411,2.1193205085396767,0.20520284151658416,0.1,44,95.98648666969567,117.22561427556158
9075,120125,16.158478784561158,-45.46996421813965,45,120,0.9090909090909091,10,1.0,3.128490737378597,-7.041004410982132,0.2125204,1.691748431622982,0.18434730587527157,0.1,45,178.44242436604335,93.47283608548024
9075,120125,17.884637308120727,-44.569864654541014,52,120,0.9593023255813954,10,1.0,2.967465165555477,-8.548110873699189,0.20422077,1.8165935599803924,0.21511021619662643,0.1,46,152.12455606306457,99.27660401726648
9075,120125,27.570129013061525,-43.364850997924805,66,120,0.9032258064516129,10,1.0,4.204155654907226,-13.479256088733672,0.43151736,2.625100310742855,0.2832172240689397,0.1,47,171.88477315911481,118.10707573657193
9075,120125,22.78164119720459,-47.779748153686526,81,160,0.941908713692946,10,1.0,3.5336650702357293,-10.400502576828003,0.29477534,2.1399472334980967,0.17957809545099734,0.1,48,160.12665499689712,163.8118316465461
9075,120125,15.735994434356689,-40.80051441192627,68,120,0.898936170212766,10,1.0,3.078931084871292,-11.110548663139344,0.312468,1.6093738141655922,0.20395862080156804,0.1,49,102.36824650948952,104.96719773367258
9235,130182,12.267040157318116,-50.36044120788574,97,160,0.933852140077821,10,1.0,9.418475896120071,-17.65103612422943,0.41463986,3.747140180170536,0.33118386682122947,0.1,40,125.26911487228375,134.08972703309124
9235,130182,15.216579389572143,-51.40865364074707,43,120,0.9631901840490797,10,1.0,3.8333340641856193,-7.310704264640808,0.16224447,2.0854257217049597,0.26969050873070954,0.1,41,69.90026809758413,71.34964150973433
9235,130182,29.415846157073975,-53.139014053344724,47,120,0.9221556886227545,10,1.0,7.62056189596653,-12.882491383552551,0.26503953,3.412694970667362,0.31195930916815995,0.1,42,69.28968008261478,68.68516942084464
9235,130182,31.37621965408325,-54.13864517211914,46,120,0.9518072289156626,10,1.0,4.820400297045707,-8.725449664592743,0.20130467,2.97112824767828,0.26708684843033553,0.1,43,53.55670762077054,73.94648466407794
9235,130182,25.553078365325927,-55.9376724243164,70,120,0.9578947368421052,10,1.0,6.58917659163475,-11.074327669143678,0.25514555,3.5710794806480406,0.3137993621081114,0.1,44,123.32608803682756,121.87631224551411
9235,130182,18.669322395324706,-50.68758430480957,67,120,0.9358288770053476,10,1.0,7.155298054218292,-13.10618094921112,0.3205338,2.9978502228856088,0.2724785030633211,0.1,45,82.57469393199831,63.61325315092794
9235,130182,13.846853017807007,-58.300590133666994,55,120,0.9314285714285714,10,1.0,5.306522781252861,-9.193611549139023,0.19997479,2.6096701982617376,0.2827155919745564,0.1,46,56.81693366889302,88.85763503461538
9235,130182,15.034330081939697,-50.392739868164064,123,200,0.9318885448916409,10,1.0,5.511452562808991,-9.636148867607117,0.2499563,3.1556949222087862,0.3061089576780796,0.1,47,113.28237388972313,147.32791044114157
9235,130182,26.044097328186034,-52.408029556274414,68,120,0.9468085106382979,10,1.0,7.059523376822471,-12.668089048862457,0.28020865,3.098401766717434,0.3203008233010769,0.1,48,79.04053827648042,137.94564331439562
9235,130182,40.88511757850647,-48.812858963012694,36,80,0.9224137931034483,10,1.0,5.689419444799423,-9.640836682319641,0.21775103,3.365392836332321,0.30463167663663626,0.1,49,63.1674297297816,51.05772037331247
9400,140013,11.706790161132812,-51.772294235229495,43,120,0.8588957055214724,10,1.0,7.943743591308594,-15.588890776634216,0.28960815,2.88325487151742,0.2907729780301452,0.1,40,113.48855495712142,59.4945349382595
9400,140013,20.691950941085814,-46.70622940063477,34,80,0.9122807017543859,10,1.0,6.960424637794494,-14.45267700433731,0.29460573,2.7786968672275543,0.3287533615529537,0.1,41,141.5244083835727,53.692061430906264
9400,140013,24.69539918899536,-58.379220199584964,31,80,0.8198198198198198,10,1.0,6.790654069185257,-13.4560515832901,0.26834264,2.7951102086901667,0.323415664806962,0.1,42,84.79182863735345,50.97838052435858
9400,140013,36.15794439315796,-56.110518264770505,52,120,0.8546511627906976,10,1.0,8.197185868024826,-16.186958713531496,0.33724803,3.3851353096961976,0.4177236695587635,0.1,43,52.68303558051284,83.64063885557202
9400,140013,15.998054838180542,-66.84460945129395,95,160,0.8627450980392157,10,1.0,6.085174005627632,-24.420616507530212,0.46780524,2.1890819403529167,0.25370210845023394,0.1,44,209.85808969141848,174.58148415994344
9400,140013,28.993746185302733,-55.7753963470459,77,120,0.8629441624365483,10,1.0,10.818509006500244,-23.62428246974945,0.47161856,3.915836171209812,0.39040157541632653,0.1,45,177.62912315295193,125.35455541294405
9400,140013,17.773184490203857,-47.02464294433594,39,80,0.8823529411764706,10,1.0,7.8630161893367765,-15.041484460830688,0.28193536,2.9896070832014083,0.37793260518461463,0.1,46,134.55631994454552,64.50892432914044
9400,140013,35.20013036727905,-56.691223526000975,68,120,0.8776595744680851,10,1.0,11.206825236082077,-23.645765118598938,0.49966836,4.0668386444449425,0.3705786989629269,0.1,47,59.38519819098088,104.10512289983757
9400,140013,28.065957260131835,-50.298037719726565,61,120,0.8784530386740331,10,1.0,8.207352637052535,-18.767856402397157,0.38636994,3.575832078754902,0.37764382537454366,0.1,48,152.05267515361237,79.85657683291353
9400,140013,47.78270721435547,-53.55158615112305,37,80,0.9145299145299145,10,1.0,7.351260839104652,-15.709577429294587,0.31362182,2.8027402636408807,0.3123947047814727,0.1,49,93.32912193137703,67.83287911382904
9530,150062,28.090538692474365,-46.91304473876953,90,160,0.844,10,1.0,8.35009895324707,-16.145801010131837,0.38171625,3.721553158760071,0.48768939189612864,0.1,40,219.6569060019135,33.85538242479766
9530,150062,25.102874279022217,-63.22220420837402,76,120,0.8367346938775511,10,1.0,10.355616875886916,-25.038255858421326,0.46535578,3.3264085164666177,0.4228413424640894,0.1,41,85.90952357336117,152.19453859254017
9530,150062,24.815118885040285,-53.80251274108887,34,80,0.8596491228070176,10,1.0,8.488661713600159,-16.952054493427276,0.35964242,3.542153376042843,0.44385378241539003,0.1,42,115.14130484385626,57.090914680108405
9530,150062,34.908801555633545,-49.1730411529541,36,80,0.853448275862069,10,1.0,8.604746667146683,-18.696936535835267,0.348116,3.4249734607338906,0.395840629376471,0.1,43,76.41201870151517,79.84412171379907
9530,150062,33.407595252990724,-69.34950485229493,83,160,0.8106995884773662,10,1.0,7.802120209932327,-17.554719965457917,0.36888808,2.9355602645874024,0.3754304403439164,0.1,44,173.95081135178356,162.70351445054214
9530,150062,50.048851013183594,-71.06530723571777,89,160,0.8393574297188755,10,1.0,7.038646533489227,-20.069893798828126,0.33356613,2.7021510550379753,0.27078460782766345,0.1,45,209.76167223635596,194.7179519128903
9530,150062,14.172502565383912,-68.54158973693848,86,160,0.8780487804878049,10,1.0,7.965918909311295,-18.1579549741745,0.34460405,2.7621980568766595,0.33541959051042797,0.1,46,219.1855835942494,183.81474514620317
9530,150062,17.484198141098023,-66.54047813415528,97,160,0.8443579766536965,10,1.0,11.275338215827942,-25.109218196868895,0.46661934,3.3863955499231815,0.3499726726859808,0.1,47,248.82877412766143,167.0353138032481
9530,150062,70.64324150085449,-58.621443557739255,58,120,0.9044943820224719,10,1.0,8.709296873807908,-20.04325575828552,0.38394076,5.23056134045124,0.44882727339863776,0.1,48,191.955184388698,40.26920609916029
9530,150062,47.100002670288085,-66.44712181091309,92,160,0.873015873015873,10,1.0,8.02381224155426,-20.81038414478302,0.40914088,2.891519265770912,0.34833362136036156,0.1,49,163.7313252143331,181.04132450195982
9635,160159,19.80343177318573,-84.15587539672852,102,160,0.8587786259541985,10,1.0,9.289668608903884,-34.05149634361267,0.55213404,2.9273013365268707,0.32597634483128785,0.1,40,213.97321020166333,194.0379583426506
9635,160159,20.96743588447571,-55.545396423339845,74,120,0.9278350515463918,10,1.0,7.353816140890121,-18.685604553222657,0.4136447,3.890472031235695,0.4400485023111105,0.1,41,179.87957269711015,37.944552379596956
9635,160159,50.0017053604126,-78.18336181640625,72,120,0.921875,10,1.0,8.727108821868896,-26.491420555114747,0.4032522,3.4343240493535996,0.344887288659811,0.1,42,112.447114891656,141.88712932187545
9635,160159,49.11942558288574,-46.644860458374026,66,120,0.956989247311828,10,1.0,6.060839468240738,-12.478578779697418,0.2995016,4.232129937410354,0.5931349454820156,0.1,43,150.07010891263914,14.226525493338832
9635,160159,36.46595706939697,-81.63223342895508,101,160,0.8505747126436781,10,1.0,7.668803594112396,-30.880045680999757,0.47910252,2.7650536289811134,0.25857130754739044,0.1,44,144.11059739532294,200.75021284944935
9635,160159,17.27175807952881,-85.19918975830078,123,200,0.8761609907120743,10,1.0,5.895128756761551,-32.54165794372559,0.50965655,2.173849675953388,0.2351688826829195,0.1,45,181.77954839309155,190.52163697822664
9635,160159,17.970769786834715,-51.11684074401855,75,120,0.9076923076923077,10,1.0,8.150621591806411,-24.386913685798646,0.50775814,3.545298149883747,0.4065402545034885,0.1,46,155.9963594183705,30.956992957724466
9635,160159,18.0056134223938,-86.87797164916992,82,160,0.8553719008264463,10,1.0,5.395522055625915,-26.349184656143187,0.41142687,2.019149595797062,0.22862724479287863,0.1,47,169.27142155498194,142.2406458844806
9635,160159,28.91689109802246,-87.2191062927246,100,160,0.8576923076923076,10,1.0,7.955837857723236,-29.133667631149294,0.4374566,2.555449433475733,0.26643139142543076,0.1,48,202.50352183111835,178.50551411087739
9635,160159,25.32391138076782,-83.89736251831054,101,160,0.8544061302681992,10,1.0,5.844343984723091,-32.09280222415924,0.41275463,1.9914983063936234,0.22417733307927848,0.1,49,106.17454022820502,163.19149307001783
9715,170413,13.469046783447265,-91.41754531860352,160,240,0.8875,10,1.0,8.014732208251953,-44.1936022567749,0.57560575,2.7849147517979147,0.25496358118951323,0.1,40,210.46014790139537,276.3007125794735
